Popularity,energy,loudness,acousticness,tempo,duration_seconds,key1.0,time_signature3
62.0,0.686,8.06826223890115,0.0233,178.466,295.373,0,1
24.0,0.321,11.05826223890115,0.16,152.04,180.276,0,0
53.0,0.691,13.314716225943549,0.0556,126.978,260.47999998,0,0
30.0,0.857,14.958262238901149,0.255,124.842,157.92000000000002,0,0
36.8,0.339,9.367498551754752,0.691,100.607,229.227,0,0
31.0,0.945,13.21426223890115,0.000312,188.429,150.629,0,0
49.4,0.673,13.159389381725951,0.683,140.302,288.6,0,0
50.2,0.375,9.93994817640115,0.776,170.341,195.65800000000002,0,0
38.4,0.726,13.619483069835553,0.207,80.015,247.15600002,1,0
35.0,0.43,10.16426223890115,0.446,77.951,182.0,0,0
71.0,0.932,16.27826223890115,1.87e-5,131.761,166.64000000000001,0,0
36.2,0.0275,1.098060393376148,0.977,81.322,176.25,0,0
45.6,0.425,10.643989976401151,0.29,110.208,242.5118,0,0
38.0,0.887,17.13626223890115,0.00237,176.054,217.246,0,0
42.8,0.66,13.04717126130115,0.246,157.996,174.684,0,0
49.0,0.953,13.522262238901149,0.0328,96.622,204.20000000000002,0,0
44.6,0.476,11.26987609903555,0.268,169.784,215.7154553233334,0,0
46.6,0.689,13.29743857527475,0.00351,104.683,234.714,0,0
42.8,0.914,15.55910984889475,0.000949,160.04,195.536,0,0
69.0,0.714,12.30426223890115,0.0012,107.441,403.533,0,1
38.6,0.347,9.49986754269235,0.658,117.299,189.54500000000002,0,0
40.0,0.576,13.87826223890115,0.207,77.001,221.76,1,0
52.0,0.513,11.676347174237952,0.217,124.988,178.157,0,0
47.8,0.5,11.537537238901152,0.0445,130.014,200.368,0,0
56.4,0.543,11.982180137501953,0.624,79.337,211.958,1,0
50.8,0.925,15.700596476401145,0.00305,84.963,226.3086,0,0
67.0,0.433,11.56026223890115,0.241,89.974,325.6,0,0
46.6,0.71,13.479443787301149,0.0654,98.305,218.333,0,0
43.0,0.523,15.728262238901149,0.343,115.934,200.32,0,0
77.0,0.522,8.51226223890115,0.821,138.263,146.39000000000001,0,0
32.0,0.71,14.16026223890115,0.424,149.928,145.48,0,0
38.6,0.989,16.615247831434754,0.0565,105.986,273.373,0,0
43.0,0.721,14.46626223890115,0.0014,116.414,237.44,0,0
28.0,0.696,12.93126223890115,0.547,112.762,183.068,1,0
36.0,0.983,15.54426223890115,2.7e-6,174.959,266.92,0,0
27.0,0.992,18.98026223890115,0.00035,164.978,231.08,1,0
30.0,0.684,13.12526223890115,0.124,169.939,324.8,0,1
57.0,0.521,11.99326223890115,0.404,99.165,270.067,1,0
52.8,0.979,16.461208823242753,0.000934,154.977,209.213,0,0
60.0,0.735,12.46926223890115,0.00401,132.526,283.0,0,0
56.0,0.626,12.317262238901149,0.312,75.007,214.293,0,0
27.0,0.828,16.10926223890115,0.057,133.816,155.594,0,0
39.0,0.452,10.26526223890115,0.224,119.929,260.0,0,0
42.4,0.675,13.17663947640115,0.00473,124.939,139.461,0,0
38.0,0.964,12.70326223890115,2.53e-6,125.03,150.125,1,0
42.0,0.813,16.905262238901148,0.0114,85.019,224.973,0,0
34.2,0.619,12.689249681290752,0.0377,79.92,180.74348960999998,0,0
24.0,0.41,12.09526223890115,0.0954,126.682,283.85,0,1
40.0,0.206,10.34826223890115,0.835,122.839,201.302,1,0
23.0,0.738,10.41126223890115,0.0885,141.912,172.3,0,0
47.8,0.46,11.08241375730115,0.227,82.003,183.597,0,0
54.0,0.699,13.667262238901149,0.0223,132.798,249.296,0,0
51.8,0.745,13.788203979601152,0.0653,142.023,185.785,0,0
47.0,0.868,13.958262238901149,0.00867,121.955,256.32,0,0
46.0,0.832,15.09926223890115,0.208,148.068,194.60500000000002,0,0
34.0,0.862,14.942774959064351,0.0884,125.303,187.96620000000001,0,0
33.6,0.524,11.79071531956675,0.112,83.97,160.191,0,0
75.0,0.764,16.41726223890115,0.0476,121.958,163.216,1,0
49.0,0.883,14.86826223890115,0.0469,132.992,275.244,0,0
29.0,0.79,14.71226223890115,0.00518,167.989,278.22700000000003,0,0
35.0,0.731,14.80026223890115,0.213,104.999,236.312,0,0
52.0,0.629,14.60826223890115,0.172,91.961,229.558,0,0
28.0,0.5,7.935262238901149,0.642,125.562,188.04,0,0
35.4,0.663,13.07309055535795,0.201,132.77,219.2466,0,0
26.8,0.206,6.65957188865155,0.829,90.689,179.00300000000001,0,0
45.0,0.711,14.82226223890115,0.00496,138.032,225.068,0,0
77.0,0.43,8.25226223890115,0.546,164.267,197.81300000000002,0,0
53.0,0.789,10.57326223890115,0.00227,125.941,221.326,0,0
44.6,0.995,16.709808999601147,2.86e-6,81.58,261.92,0,0
32.8,0.895,15.324308331601152,0.0318,117.083,222.11100000000002,0,0
57.0,0.98,16.486262238901148,0.000855,101.502,275.253,0,0
35.8,0.565,12.195371646001153,0.196,95.022,193.263,0,0
74.0,0.884,14.15726223890115,0.0127,108.948,166.707,0,0
41.0,0.944,18.26426223890115,9.04e-6,158.089,158.333,0,0
41.0,0.876,14.96226223890115,0.16,92.169,234.133,0,0
30.0,0.419,10.56459064225075,0.807,73.918,333.19999998000003,0,1
53.0,0.74,15.37226223890115,0.00226,115.984,219.293,0,0
55.4,0.727,13.62829021139635,0.0573,101.992,226.51160000000002,0,0
25.0,0.922,14.46426223890115,0.00211,121.978,304.932,0,0
34.4,0.616,12.66264246300355,0.184,78.943,219.43800000000002,0,0
14.0,0.831,15.07326223890115,0.265,90.81,265.22700000000003,0,0
30.8,0.0971,3.5729484850059485,0.934,134.926,148.08757975999998,0,0
52.0,0.846,14.91926223890115,0.00692,122.035,212.98600000000002,0,0
53.0,0.706,9.295262238901149,0.0307,99.684,260.64,0,0
50.2,0.635,12.830011570801151,0.219,68.461,252.522,0,0
42.0,0.815,13.97726223890115,0.0025,118.451,288.40000000000003,0,0
43.4,0.285,8.38973897880115,0.618,76.884,215.65300019999998,0,0
52.0,0.756,14.30026223890115,0.00785,118.56,478.107,0,0
55.0,0.714,11.00526223890115,0.398,125.152,248.20000000000002,0,0
53.0,0.841,13.36426223890115,8.01e-5,152.087,231.0,0,0
43.4,0.0154,0.6233538814849524,0.942,88.646,249.492799992,0,0
68.0,0.47,10.43326223890115,0.274,77.083,202.597,1,0
22.0,0.874,16.75726223890115,5.89e-5,99.945,269.165,0,0
45.0,0.945,17.60926223890115,0.594,173.862,168.92000000000002,0,0
12.0,0.467,10.58126223890115,0.969,131.746,282.46699998,0,0
33.0,0.548,12.031385602625951,0.493,159.812,179.2417925,0,0
31.0,0.981,17.33726223890115,0.000401,131.037,279.031,0,0
64.2,0.517,11.71825160214835,0.791,136.521,181.66600001999998,0,0
41.0,0.664,15.27326223890115,0.00973,104.021,211.749,0,0
54.4,0.944,15.95523208123075,0.0705,97.037,193.36,0,0
23.0,0.943,13.41526223890115,0.00198,78.566,133.479,0,0
63.0,0.682,13.65626223890115,0.676,97.849,239.84,0,0
38.2,0.46,11.08241375730115,0.438,139.981,174.96200000000002,1,0
51.0,0.473,13.63726223890115,0.647,145.072,290.483,0,1
34.4,0.895,15.324308331601152,0.642,119.993,209.645,0,0
47.0,0.594,14.11026223890115,0.757,109.931,192.55,0,0
45.4,0.969,16.31149965361075,0.000246,144.706,208.0,0,0
38.2,0.608,12.59130234995395,0.0147,87.467,152.468,0,0
57.0,0.86,16.669262238901148,0.017,83.971,225.413,0,0
43.0,0.524,12.208262238901149,0.0127,78.381,269.28700002,0,0
64.0,0.865,12.535262238901149,3.1e-5,137.902,215.203,0,0
55.2,0.627,12.75985455011635,0.448,123.59,213.947,1,0
41.8,0.942,15.92779428168835,0.00518,155.266,231.578,0,0
39.4,0.833,14.631555357533944,0.00195,99.989,224.028,0,0
47.6,0.932,15.792863117480355,0.00064,131.948,241.8,1,0
36.0,0.423,13.42426223890115,0.852,91.372,337.38700001999996,0,0
46.6,0.716,13.53178122492355,0.299,110.027,212.26298742333398,0,0
43.4,0.726,13.619483069835553,0.000363,182.587,181.236555333334,0,0
36.8,0.632,12.80375052644035,0.228,120.156,202.372,1,0
47.8,0.997,16.741692541412352,0.000329,86.44,116.5,1,0
38.8,0.962,16.20920297314435,0.000495,177.045,252.417,0,0
45.0,0.642,12.891089100248351,0.313,107.377,266.8577312866666,0,0
76.0,0.64,10.87926223890115,0.00249,80.544,230.48000000000002,0,0
42.8,0.997,16.741692541412352,0.0107,181.005,229.107,0,0
38.0,0.776,13.77026223890115,0.00338,127.006,170.635,0,0
35.0,0.993,17.55426223890115,0.302,105.966,191.16,0,0
36.8,0.582,12.354775136600349,0.439,120.1,281.992,0,0
46.2,0.286,8.40925663514755,0.207,79.935,132.0,0,0
34.8,0.112,4.049063583464349,0.954,70.04,134.6106276833334,0,1
41.0,0.79,13.46726223890115,0.0192,123.912,309.625,1,0
48.2,0.676,13.185264243675551,0.0807,113.98,208.76,0,0
39.0,0.596,12.52826223890115,0.511,141.496,247.907,0,0
47.0,0.921,17.84926223890115,0.019,82.033,341.66700000000003,0,0
54.0,0.493,12.946262238901149,0.178,79.712,247.92,0,0
70.4,0.751,13.84217755141555,0.451,180.675,196.375,0,0
54.0,0.675,15.87526223890115,0.000348,116.02,171.285,0,0
37.0,0.41,13.472262238901148,0.00226,103.993,257.455,0,0
35.0,0.335,11.208262238901149,0.749,128.939,203.50699998,0,0
28.0,0.931,15.41326223890115,0.00103,121.974,226.583,0,0
28.0,0.683,9.66526223890115,0.691,167.226,131.4,0,0
32.0,0.295,10.192262238901149,0.873,99.622,186.827,0,0
30.0,0.045,1.7606875836011504,0.913,74.677,142.40618609,0,0
44.6,0.896,15.33637606965955,0.00938,91.537,241.4316,0,0
66.0,0.645,14.22126223890115,0.00187,89.518,299.733,0,0
37.0,0.701,15.45126223890115,0.00225,91.601,232.485,0,0
44.2,0.752,13.851209834216352,0.0007,79.119,248.58700000000002,0,0
29.4,0.623,12.72461266908595,0.055,145.002,151.642,0,0
44.8,0.637,12.847489422884353,0.137,123.98,201.16,0,0
38.2,0.315,8.951609766001152,0.968,92.858,400.373,0,0
42.0,0.963,16.26926223890115,0.00388,95.041,181.823,1,0
41.2,0.425,10.643989976401151,0.208,73.755,174.94531066666661,0,0
56.0,0.759,15.89026223890115,0.0169,160.023,221.466,0,0
19.0,0.801,14.47426223890115,0.292,119.986,245.199,0,0
54.0,0.593,8.74226223890115,0.0792,119.985,157.523,0,0
50.2,0.64,12.873664792501152,0.0109,104.989,216.7458,0,0
65.0,0.663,13.225262238901148,0.255,75.989,293.587,0,0
41.6,0.954,16.094741782462748,0.000102,94.851,281.66,0,1
63.0,0.747,11.44826223890115,0.146,93.559,240.991,0,0
34.0,0.614,12.644861708734748,0.088,134.665,186.81953926,0,0
60.0,0.399,12.06026223890115,0.782,179.93,217.415,0,0
36.4,0.673,13.159389381725951,0.00553,89.993,224.053,0,0
46.0,0.789,15.54626223890115,0.00414,99.022,252.464,1,0
41.0,0.509,13.29726223890115,0.729,92.249,232.09300000000002,0,0
51.0,0.955,15.597262238901148,0.00485,139.266,232.746,0,0
58.4,0.341,9.40087683522355,0.886,123.366,196.99999997999998,0,1
46.0,0.649,11.87926223890115,0.334,148.0,148.267,0,0
48.2,0.839,14.694282445354752,0.575,86.504,309.615,1,0
55.0,0.908,16.44326223890115,0.00893,99.993,204.745,0,0
40.0,0.796,11.42426223890115,0.00297,95.902,258.64,0,0
69.0,0.75,15.31926223890115,0.0303,130.077,157.08,0,0
46.0,0.676,13.185264243675551,0.208,143.877,200.078,0,0
27.0,0.967,16.63426223890115,0.00012,102.968,235.733,0,0
31.2,0.784,14.146758227278752,6.57e-5,121.999,352.636,0,0
36.8,0.678,13.202513932529953,0.0278,97.003,217.94,1,0
42.8,0.923,15.674556964925948,0.00152,94.012,203.387,0,0
11.0,0.347,11.093262238901149,0.971,90.522,191.21299998,1,0
50.6,0.491,11.438967638103552,0.766,98.368,163.20000000000002,0,0
50.0,0.0321,1.2749546164126713,0.977,180.407,206.52,0,1
64.6,0.965,16.252796334001147,0.0309,140.344,128.4,0,0
18.0,0.899,16.76026223890115,2.99e-5,139.922,172.458,0,0
38.4,0.443,10.874565525821952,0.279,153.029,170.995,0,1
31.0,0.951,16.42326223890115,0.000299,182.737,315.178,0,0
45.8,0.691,13.314716225943549,0.0785,143.97,170.031,0,0
20.4,0.837,14.673281763044352,0.107,125.628,228.0,0,0
51.8,0.875,15.08933567640115,0.238,164.0,183.2844,0,0
54.0,0.662,11.63426223890115,0.57,104.122,299.18,0,0
48.8,0.699,13.383924143626748,0.202,92.96,133.96949405,0,0
73.0,0.297,10.20326223890115,0.485,123.983,131.587,1,0
35.0,0.853,13.05526223890115,0.0801,110.051,256.68,0,0
42.0,0.851,16.69926223890115,0.00156,131.968,264.307,0,0
40.0,0.914,17.22426223890115,0.0602,125.039,244.84,0,0
47.2,0.38,10.014895715701151,0.65,92.008,208.5,1,0
50.0,0.455,12.865262238901149,0.737,88.078,208.5,1,0
34.4,0.555,12.099509257201152,0.121,117.646,189.78700002000002,0,0
43.2,0.592,12.446684172008352,0.758,124.749,141.224,0,0
30.4,0.835,14.652373114801152,0.0297,130.044,193.015637466666,0,0
35.4,0.669,13.12488295105075,0.0505,92.06,227.90320000000003,0,0
47.2,0.653,12.986606357309952,0.000629,76.257,251.2758,0,0
59.0,0.507,15.853262238901149,0.0056,148.002,177.261,1,0
40.4,0.597,12.492179809892352,0.587,99.854,260.75,0,0
35.0,0.677,11.96626223890115,0.00416,129.397,216.239,0,0
1.0,0.451,12.975262238901148,0.249,158.623,265.4,0,1
33.2,0.887,15.228881078084349,0.000186,95.015,199.413,0,0
31.0,0.481,11.997262238901149,0.0121,112.008,171.013,0,0
45.2,0.458,11.058437493233953,0.493,99.218,212.695,0,0
76.0,0.786,15.08126223890115,0.00321,126.755,323.0,0,0
11.0,0.908,15.08926223890115,0.000285,146.055,255.107,0,0
47.8,0.14,4.895752432501151,0.975,78.842,164.49145199999998,0,0
36.4,0.918,15.61007337880195,1.53e-5,182.868,288.7396,0,0
50.4,0.72,13.56678533010115,5.59e-5,121.864,258.467,0,0
54.0,0.661,15.62026223890115,0.0239,142.079,181.013,0,0
42.8,0.782,14.127871967960354,0.00772,119.997,160.87999980000004,0,0
68.0,0.485,9.60326223890115,0.158,150.027,188.617,0,0
52.0,0.601,13.77426223890115,0.151,126.03,201.637,0,0
26.0,0.224,5.215262238901149,0.879,82.944,280.26700002,0,1
78.0,0.723,13.84026223890115,0.179,113.778,163.805,0,0
58.8,0.727,13.62829021139635,0.0485,104.985,188.047,0,0
61.0,0.799,15.69526223890115,0.0932,94.991,196.747,0,0
50.0,0.43,11.36326223890115,0.316,85.99,247.478,0,0
50.0,0.934,17.33026223890115,1.55e-5,106.616,309.01300000000003,0,0
35.0,0.784,14.146758227278752,0.00175,120.057,269.28740000000005,0,0
42.6,0.947,15.996676367972348,0.00209,119.993,219.39000000000001,1,0
42.6,0.479,11.304193297642751,0.0249,149.904,189.82824151000003,1,0
39.0,0.462,9.59226223890115,0.143,158.074,224.81,1,0
44.0,0.94,17.49126223890115,0.000727,199.918,252.3,1,0
30.6,0.691,13.314716225943549,0.00452,170.446,260.827,0,0
42.0,0.733,16.09426223890115,0.178,119.984,188.427,0,0
32.0,0.699,13.383924143626748,0.485,132.817,124.973,0,0
52.0,0.513,11.27626223890115,0.063,96.345,249.985,0,0
26.8,0.641,12.882379444983549,0.000243,170.207,228.31967153,0,0
57.0,0.691,12.81026223890115,0.0129,157.034,190.81300000000002,0,0
46.0,0.392,10.82226223890115,0.705,98.667,205.876,0,1
47.2,0.612,12.627045533864353,0.0676,118.402,128.607,0,0
37.0,0.979,17.85426223890115,0.00537,111.998,259.286,0,0
25.4,0.66,13.04717126130115,0.0106,100.007,302.40000000000003,0,0
19.0,0.946,13.83626223890115,7.72e-5,104.978,368.696,0,0
50.6,0.619,12.689249681290752,0.0624,147.965,186.25,0,0
31.0,0.496,14.58426223890115,0.382,178.57,265.867,0,1
61.0,0.606,12.657262238901149,0.513,150.0,248.25300000000001,0,0
10.0,0.496,10.006262238901149,0.438,87.95,269.0,0,0
55.0,0.275,12.07226223890115,0.904,130.875,197.88,0,1
43.4,0.776,14.071572211995548,0.162,85.992,227.1584,0,0
53.0,0.959,15.71226223890115,0.000505,149.406,251.512,0,1
42.0,0.904,16.71026223890115,0.146,105.014,221.827,0,0
47.0,0.475,11.258380076401147,0.751,123.031,294.01300000000003,0,0
54.0,0.964,14.65126223890115,0.000453,146.048,220.58700000000002,0,0
47.0,0.733,13.68129117305395,0.00681,104.006,207.106,0,0
42.0,0.828,16.77526223890115,0.214,94.913,226.86700000000002,0,0
40.0,0.817,14.940262238901148,0.000255,130.978,230.127,1,0
39.0,0.821,13.65626223890115,1.54e-5,73.179,163.20000000000002,0,0
42.0,0.804,14.077262238901149,0.00611,122.991,249.148,0,0
70.0,0.324,8.82026223890115,0.797,176.631,201.37300019999998,0,1
42.0,0.58,8.60826223890115,0.511,89.57,194.48000000000002,0,0
23.0,0.958,16.27326223890115,5.14e-6,115.002,264.0,0,1
43.8,0.768,13.997300913281952,0.194,90.036,220.44,0,0
37.8,0.653,12.986606357309952,0.0702,184.037,185.04,1,0
59.0,0.666,15.391262238901149,0.206,88.311,226.187,0,0
44.6,0.756,13.88744902601155,0.00178,110.016,167.0,0,0
69.0,0.727,12.865262238901149,0.263,160.82,253.333,0,0
1.0,0.977,13.25026223890115,6.8e-6,133.173,208.667,0,0
39.0,0.921,16.40726223890115,0.0234,93.468,211.08700000000002,0,0
69.0,0.868,11.490262238901149,0.411,138.923,199.20000000000002,0,0
38.4,0.993,16.678107796061948,3.45e-5,160.029,211.875,0,0
52.0,0.977,16.430925174596354,0.000462,102.525,245.4744,0,0
43.0,0.484,8.577262238901149,0.152,123.578,204.5389998,0,0
46.2,0.679,13.21113913988275,0.708,141.893,150.0,0,0
43.0,0.703,13.418602494749951,0.311,175.799,301.327,0,0
43.0,0.58,13.263262238901149,0.617,180.227,200.16199998,0,0
53.0,0.426,11.410262238901149,0.172,84.643,299.605,0,0
47.0,0.62,13.03826223890115,0.36,156.178,302.939,0,0
45.0,0.99,17.59626223890115,0.00324,151.957,154.243,0,0
15.0,0.622,13.27826223890115,0.481,179.756,260.758,0,1
35.0,0.784,12.57826223890115,0.0637,88.559,244.55700000000002,0,0
39.0,0.696,13.357950427419548,0.707,144.765,165.36,0,0
41.8,0.996,16.725727906779543,0.00326,214.396,96.026,0,0
43.8,0.339,9.367498551754752,0.73,182.089,94.892,0,0
46.0,0.925,16.24626223890115,0.000305,146.97,198.833,0,0
53.0,0.428,6.554262238901149,0.00349,172.603,312.733,0,0
39.0,0.985,18.46926223890115,6.36e-5,125.06,224.16,0,0
45.0,0.718,13.18426223890115,0.0585,77.772,232.04,0,0
43.0,0.724,13.601890088206751,0.005,96.005,214.049,0,0
42.2,0.539,11.942474621194753,0.000242,114.009,363.156,0,0
49.2,0.0387,1.5253625443322356,0.992,117.595,380.133,1,0
49.0,0.881,16.291262238901147,0.003,93.933,206.36,0,0
35.8,0.338,9.35073725809795,0.648,154.596,258.79560000000004,0,0
50.0,0.751,13.84217755141555,0.248,92.072,244.6388,0,0
46.0,0.647,13.57326223890115,0.00281,167.973,287.467,0,0
40.0,0.519,13.36426223890115,0.508,135.018,285.19999998,0,0
54.0,0.571,13.147262238901149,0.158,163.036,240.12,0,1
44.0,0.535,11.66726223890115,0.535,116.03,159.453,0,0
47.0,0.781,14.283262238901148,0.00378,102.047,204.442,1,0
41.0,0.764,13.960485420814749,0.12,169.919,187.86700002,0,0
60.0,0.578,12.317643553649951,0.408,132.411,174.84,0,0
40.0,0.885,17.73026223890115,0.00091,103.047,170.467,0,0
35.0,0.161,5.491195424247552,0.989,127.806,166.79500002,0,1
44.0,0.786,14.35726223890115,0.306,88.997,163.81300000000002,0,0
46.8,0.74,13.74349854450115,0.0987,115.957,194.31300000000002,0,0
9.0,0.387,9.43526223890115,0.993,167.715,178.46299998,0,0
35.0,0.462,11.106266582744352,0.0199,95.99,318.0,0,0
42.6,0.931,15.779573563671555,0.127,92.003,235.20000000000002,0,0
31.2,0.862,14.942774959064351,0.00791,154.746,222.7994,0,0
56.0,0.362,10.112262238901149,0.29,140.031,315.491,0,1
21.0,0.749,14.737262238901149,0.00125,115.931,271.9,0,0
32.0,0.791,15.92126223890115,0.155,118.14,273.427,0,0
35.0,0.58,13.12226223890115,0.0393,118.683,213.8,0,0
61.0,0.885,10.15526223890115,0.0242,163.538,259.76,0,0
52.8,0.934,15.819552116158754,0.0194,97.654,282.40000000000003,0,0
32.8,0.527,11.82144261683635,0.16,144.937,159.125,0,0
49.8,0.903,15.421738524509955,0.00517,74.988,219.80100000000002,0,0
43.0,0.495,6.205262238901149,0.766,168.21,131.973,0,0
35.0,0.839,12.81626223890115,0.0205,72.236,362.22700000000003,0,0
38.8,0.845,14.75784812760115,0.0493,78.532,165.16557631,0,0
39.0,0.291,11.40826223890115,0.867,121.171,246.60400002,0,1
62.0,0.686,12.596262238901149,0.0236,103.715,278.827,0,0
70.0,0.596,12.483103822299551,0.522,120.953,222.37800000000001,0,0
42.6,0.855,14.865738301201151,0.1,128.178,266.4868,0,0
42.0,0.963,15.04326223890115,3.05e-5,200.317,331.907,0,0
54.4,0.944,15.95523208123075,0.000302,97.018,190.927,1,0
40.2,0.765,13.969670070001152,0.0533,96.762,158.897,1,0
32.2,0.298,8.639163069425951,0.983,133.859,205.55800002,0,0
44.8,0.892,15.288292321448349,3.31e-5,136.133,323.373,0,0
40.0,0.769,12.95326223890115,0.0135,124.069,145.92000000000002,0,0
60.0,0.759,7.34126223890115,0.000402,198.117,205.56,0,0
63.0,0.659,16.34126223890115,0.00155,88.506,171.52700000000002,0,0
66.0,0.742,15.173262238901149,0.0874,117.029,252.28,0,0
43.6,0.169,5.709423433450752,0.956,171.169,275.83999998,0,1
24.0,0.934,13.65526223890115,2.63e-5,169.93,186.09300000000002,0,0
39.0,0.414,10.49741609529475,0.627,91.033,230.422,0,1
42.6,0.938,15.873373678577956,0.000532,100.058,224.674,0,0
60.0,0.991,17.13826223890115,3.81e-6,159.998,234.387,0,0
64.0,0.931,17.46926223890115,0.000705,162.115,348.387,0,0
84.0,0.654,17.76526223890115,0.0236,117.046,293.827,0,0
65.0,0.341,6.782262238901149,0.313,77.487,313.373,0,0
41.0,0.938,16.17326223890115,0.0052,177.916,214.88,0,0
26.0,0.912,16.486262238901148,0.000452,116.039,219.141,0,0
43.2,0.63,12.786211985701152,0.216,97.035,165.862,0,0
16.0,0.694,11.52626223890115,0.000405,105.014,234.427,0,0
23.0,0.95,15.987262238901149,0.00227,172.022,219.053,1,0
47.6,0.94,15.900508528501142,0.000699,112.506,285.0,0,1
26.0,0.927,13.55326223890115,1.82e-6,194.048,293.32,0,0
34.0,0.896,16.37926223890115,0.325,91.077,182.62,0,0
40.0,0.789,15.91626223890115,0.0166,140.101,210.874,1,0
41.6,0.47,11.200466360101148,0.579,85.527,134.8,0,0
69.0,0.913,17.71926223890115,0.0119,132.039,219.053,0,0
57.0,0.521,11.99326223890115,0.404,99.165,270.067,1,0
64.2,0.546,12.011759273739552,0.119,94.117,244.369,0,0
50.2,0.81,14.39831421930115,0.0482,127.001,194.52960000000002,0,0
57.2,0.958,16.151649995633953,0.651,101.009,333.81,0,0
56.0,0.559,13.88426223890115,0.469,92.973,298.35,0,0
36.0,0.196,9.36826223890115,0.834,119.637,235.827,0,0
63.2,0.936,15.846388588827558,2.98e-6,138.007,238.56,0,0
49.0,0.878,11.75226223890115,0.0264,129.236,272.996,0,0
55.0,0.967,17.75026223890115,0.0426,95.008,219.482,0,0
39.8,0.735,13.699021822801154,1.77e-5,196.637,302.811,0,0
41.0,0.704,14.29426223890115,0.227,140.014,165.817,0,0
45.4,0.707,13.45334263370035,8.14e-5,119.576,227.625,0,0
45.0,0.704,11.843262238901149,0.201,128.41,194.267,0,0
38.0,0.922,15.661590225752352,3.03e-6,101.185,170.0,0,0
32.6,0.627,12.75985455011635,0.485,139.965,237.707,0,0
27.0,0.929,14.71326223890115,0.000282,128.125,251.86700000000002,0,0
8.0,0.322,6.28726223890115,0.944,115.607,227.26699998000004,0,0
43.0,0.822,13.66326223890115,0.00344,78.98,326.01300000000003,0,0
50.0,0.634,13.92226223890115,0.449,104.998,243.77,0,0
33.4,0.506,11.602112387211553,0.0136,99.978,162.191,0,0
43.2,0.625,12.742248176401151,0.36,144.338,134.387,0,0
46.0,0.812,13.47726223890115,8.53e-5,121.982,162.824,0,0
29.8,0.184,6.106162631758751,0.914,107.2,301.30699998,0,0
38.0,0.725,11.86926223890115,0.0277,115.038,172.489,0,0
43.0,0.947,15.996676367972348,0.000103,159.905,257.1666,0,0
61.0,0.829,13.75026223890115,0.218,124.201,348.293,0,0
45.8,0.614,12.644861708734748,0.00432,99.025,243.267,0,0
32.0,0.759,15.548262238901149,0.00814,120.098,208.992,0,0
48.0,0.895,17.38126223890115,0.221,144.945,232.53300000000002,0,0
45.4,0.953,16.080614401949955,0.0472,145.06,260.867,0,0
61.0,0.597,13.43426223890115,0.379,107.26,244.44,0,0
51.0,0.978,16.446045421169945,4.75e-5,151.991,222.09300000000002,0,0
23.0,0.39,13.82326223890115,0.843,130.559,308.373,0,1
65.0,0.474,12.61426223890115,0.28,102.379,204.96,0,0
51.0,0.842,16.26526223890115,0.0296,105.138,212.28,0,0
43.4,0.863,14.953885375517952,0.00999,175.657,230.827,0,0
55.0,0.519,8.997262238901149,0.394,86.6,215.35999998,0,0
75.0,0.706,11.013262238901149,0.234,80.823,266.72,0,0
42.4,0.895,15.324308331601152,0.66,175.443,313.63600002000004,0,0
40.8,0.703,13.418602494749951,0.741,87.828,151.9056310966666,0,0
47.8,0.791,14.213353855863549,0.326,140.12,208.267,0,0
89.0,0.655,12.44626223890115,0.499,121.002,279.204,1,0
34.8,0.835,14.652373114801152,0.00013,125.02,232.73599998,0,0
25.0,0.648,15.69426223890115,0.282,182.234,273.89300000000003,0,1
41.6,0.368,9.833211410561951,0.83,106.004,186.79149449000002,0,0
38.4,0.33,9.21489640170115,0.836,129.951,177.68,0,1
47.0,0.491,11.438967638103552,4.49e-5,123.968,206.0,0,0
40.0,0.664,13.68426223890115,0.284,74.931,211.0,0,0
31.0,0.915,12.29626223890115,0.00105,127.997,220.87800000000001,0,0
5.0,0.513,11.311262238901149,0.283,110.001,200.96200000000002,0,0
19.0,0.421,8.93726223890115,0.635,97.064,247.0,0,1
65.0,0.722,12.10426223890115,0.0922,122.769,194.667,0,0
21.0,0.934,17.32026223890115,0.218,165.05,203.48000000000002,0,0
53.0,0.92,16.42626223890115,0.031,95.987,200.387,0,0
43.8,0.731,13.663593116631553,0.000348,120.004,216.0,0,0
44.0,0.729,12.17526223890115,0.37,103.706,207.067,0,0
41.0,0.447,12.02626223890115,0.586,96.953,253.04,0,0
46.0,0.806,11.86926223890115,0.569,141.78,194.64000000000001,0,0
60.0,0.905,16.44526223890115,0.00971,93.017,270.983,0,0
44.0,0.638,12.856219924337951,0.00676,179.822,213.333,0,0
35.2,0.651,12.96927469909555,0.583,122.818,235.00852190999998,0,0
52.0,0.931,17.51226223890115,0.00238,138.01,193.309,0,0
44.0,0.838,15.93826223890115,0.00252,127.042,200.28,0,0
33.0,0.0977,3.5924725773311437,0.912,124.846,172.21800000000002,0,0
14.0,0.596,11.59726223890115,0.349,159.968,333.507,0,0
40.8,0.0422,1.6565425728364005,0.966,130.436,252.94699998,1,1
56.0,0.605,14.02426223890115,0.0874,112.991,187.12,0,0
43.0,0.772,15.93026223890115,0.102,127.065,218.129,1,0
46.8,0.931,15.779573563671555,9.15e-6,150.102,228.1466,0,0
25.0,0.77,15.68026223890115,0.0004,118.096,203.001,0,0
